Date,SPY,SHY,VIX,RV,IV,VRP,VRP_pct,w_SPY,w_SHY,ret_gross,ret_net
2005-08-02,85.30510711669922,55.4721794128418,11.75,0.006716608074831448,0.013806249999999999,0.007089641925168551,0.7222222222222222,0.0,1.0,0.0001253105511140884,0.0001253105511140884
2005-08-03,85.53142547607422,55.49276351928711,11.829999923706055,0.006237442696946679,0.013994889819488524,0.0077574471225418445,0.7716535433070866,0.0,1.0,0.00037107080816345395,0.00037107080816345395
2005-08-04,84.84562683105469,55.49276351928711,12.520000457763672,0.0061459813308715585,0.015675041146240257,0.009529059815368699,0.9453125,0.0,1.0,0.0,0.0
2005-08-05,84.26957702636719,55.444580078125,12.479999542236328,0.006916754022370888,0.015575038857421895,0.008658284835051006,0.8837209302325582,1.3838264735949948,-0.3838264735949948,-0.0008682833239214149,-0.001145048618640414
2005-08-08,84.11186218261719,55.38946533203125,13.210000038146973,0.005613988932742393,0.017450410100784304,0.01183642116804191,0.9692307692307692,1.3838264735949948,-0.3838264735949948,-0.0022083592255566957,-0.0022083592255566957
2005-08-09,84.61931610107422,55.45146942138672,12.399999618530273,0.005729928553005759,0.015375999053955092,0.009646070500949334,0.9389312977099237,1.3838264735949948,-0.3838264735949948,0.007919078039038506,0.007919078039038506
2005-08-10,84.57817840576172,55.45146942138672,12.380000114440918,0.005684639660755674,0.015326440283355716,0.009641800622600042,0.9318181818181818,1.3838264735949948,-0.3838264735949948,-0.0006727474820066826,-0.0006727474820066826
2005-08-11,84.91422271728516,55.49276351928711,12.420000076293945,0.005827519890201637,0.01542564018951416,0.009598120299312524,0.924812030075188,1.3838264735949948,-0.3838264735949948,0.00521236007410666,0.00521236007410666
2005-08-12,84.39302062988281,55.56171417236328,12.739999771118164,0.00618781328708818,0.016230759416809085,0.010042946129720905,0.9626865671641791,1.453690987183009,-0.45369098718300904,-0.00897081446958813,-0.008984787372305732
2005-08-15,84.91422271728516,55.53410339355469,12.260000228881836,0.006624361610926884,0.015030760561218267,0.008406398950291383,0.7851851851851852,1.453690987183009,-0.45369098718300904,0.009203293640468827,0.009203293640468827
2005-08-16,83.81010437011719,55.56171417236328,13.520000457763672,0.00861854414281153,0.018279041237792993,0.009660497094981462,0.9338235294117647,1.453690987183009,-0.45369098718300904,-0.01912754822537165,-0.01912754822537165
2005-08-17,83.80326080322266,55.5754508972168,13.300000190734863,0.008216815258348218,0.017689000507354738,0.00947218524900652,0.8978102189781022,1.453690987183009,-0.45369098718300904,-0.00023086972807345653,-0.00023086972807345653
2005-08-18,83.79640197753906,55.62370681762695,13.420000076293945,0.00803520621826857,0.01800964020477295,0.00997443398650438,0.9565217391304348,1.453690987183009,-0.45369098718300904,-0.0005129143289219952,-0.0005129143289219952
2005-08-19,83.98841094970703,55.603004455566406,13.420000076293945,0.007729672198179371,0.01800964020477295,0.010279968006593577,0.9640287769784173,1.3693820919623587,-0.3693820919623587,0.0034998084500268657,0.0034829466709827357
2005-08-22,83.98841094970703,55.609901428222656,13.420000076293945,0.007127971391005621,0.01800964020477295,0.010881668813767328,0.9642857142857143,1.3693820919623587,-0.3693820919623587,-4.5817995141013835e-05,-4.5817995141013835e-05
2005-08-23,83.8306884765625,55.66501235961914,13.34000015258789,0.007080528436639904,0.017795560407104498,0.010715031970464594,0.9574468085106383,1.3693820919623587,-0.3693820919623587,-0.0029376407471748273,-0.0029376407471748273
2005-08-24,83.08318328857422,55.67189025878906,14.170000076293945,0.00791609436742227,0.020078890216217043,0.012162795848794773,0.9788732394366197,1.3693820919623587,-0.3693820919623587,-0.012256207147198044,-0.012256207147198044
2005-08-25,83.3849105834961,55.66501235961914,13.729999542236328,0.007914152296149921,0.01885128874298098,0.010937136446831058,0.958041958041958,1.3693820919623587,-0.3693820919623587,0.005018722418918351,0.005018722418918351
2005-08-26,82.81571197509766,55.62370681762695,13.720000267028809,0.0076222661252537596,0.018823840732727058,0.011201574607473298,0.9583333333333334,1.3721604105856895,-0.3721604105856895,-0.009073523613330614,-0.00907407927705528
2005-08-29,83.45347595214844,55.63743209838867,13.520000457763672,0.008212155192321845,0.018279041237792993,0.010066886045471148,0.9241379310344827,1.3721604105856895,-0.3721604105856895,0.01047517883141599,0.01047517883141599
2005-08-30,83.01457977294922,55.72010803222656,13.649999618530273,0.008452307523604369,0.01863224895858766,0.010179941434983292,0.9246575342465754,1.3721604105856895,-0.3721604105856895,-0.007769449270969864,-0.007769449270969864
2005-08-31,84.06385040283203,55.86476516723633,12.600000381469727,0.01013363530077816,0.015876000961303722,0.005742365660525562,0.5170068027210885,1.3721604105856895,-0.3721604105856895,0.0163773711584915,0.0163773711584915
2005-09-01,84.00212097167969,55.93247985839844,13.149999618530273,0.00998558677623601,0.017292248996734632,0.007306662220498621,0.6418918918918919,1.3721604105856895,-0.3721604105856895,-0.0014587017142447239,-0.0014587017142447239
2005-09-02,83.85124206542969,56.001556396484375,13.569999694824219,0.009321628196089459,0.01841448917175294,0.009092860975663482,0.8187919463087249,1.277667550087561,-0.27766755008756094,-0.002924198975887713,-0.0029430975479873387
2005-09-06,84.8319320678711,55.91175079345703,12.930000305175781,0.01049727258163942,0.01671849078918458,0.0062212182075451605,0.5333333333333333,1.277667550087561,-0.27766755008756094,0.015388354852553394,0.015388354852553394
2005-09-07,84.9759521484375,55.870296478271484,12.520000457763672,0.010453175063035676,0.015675041146240257,0.005221866083204581,0.47019867549668876,1.277667550087561,-0.27766755008756094,0.0023749792897722554,0.0023749792897722554
2005-09-08,84.69480895996094,55.84265899658203,12.930000305175781,0.010197890796190535,0.01671849078918458,0.0065205999929940466,0.5657894736842105,1.277667550087561,-0.27766755008756094,-0.0040898124463304404,-0.0040898124463304404
2005-09-09,85.44914245605469,55.85650634765625,11.979999542236328,0.011123083800523549,0.014352038903198262,0.003228955102674713,0.24183006535947713,0.0,1.0,0.01131068021038111,0.011055146700363599
2005-09-12,85.27765655517578,55.83570861816406,11.649999618530273,0.01102784759455838,0.013572249111175553,0.0025444015166171726,0.18181818181818182,0.0,1.0,-0.00037234211110059867,-0.00037234211110059867
2005-09-13,84.80451202392578,55.870296478271484,12.390000343322754,0.010936997637228937,0.015351210850753798,0.004414213213524861,0.3548387096774194,0.0,1.0,0.000619457708398663,0.000619457708398663
