Date,px_SPY,ret_SPY,px_QQQ,ret_QQQ,px_IWM,ret_IWM,px_EFA,ret_EFA,px_EEM,ret_EEM,px_TLT,ret_TLT,px_LQD,ret_LQD,px_GLD,ret_GLD,mkt_tail
2015-03-11,169.81736755371094,-0.0023441499297121027,96.78252410888672,-0.005786553913879722,104.7966537475586,0.006132302965376368,45.298282623291016,0.0025559233568879236,30.16714859008789,0.007555146279792702,95.04745483398438,0.0072590304401289885,82.79816436767578,0.0050774057756575175,110.75,-0.006031419233618607,0
2015-03-12,171.97642517089844,0.012633853399914408,97.41781616210938,0.00654266947786919,106.53692626953125,0.016469809102112265,45.861976623535156,0.012367257170796009,30.35504722595215,0.006209267097236015,94.98018646240234,-0.0007079851534541604,82.71566009521484,-0.0009969472889901354,110.72000122070312,-0.00027090603074864106,0
2015-03-13,170.9217987060547,-0.006151270066911074,96.99427795410156,-0.004357124797090606,106.15596771240234,-0.0035822444030300105,45.59458541870117,-0.005847409103374002,29.9870662689209,-0.012196640037409612,94.68876647949219,-0.0030729353192660014,82.48194122314453,-0.0028295692690880614,110.87999725341797,0.0014440077763353543,0
2015-03-16,173.20538330078125,0.01327194266594045,98.24652862548828,0.012827931469586495,106.77938079833984,0.005855438014399361,46.107688903808594,0.011190754944250259,30.34722137451172,0.01193879624790295,95.6003646850586,0.009581263772132864,82.56443786621094,0.0009996783981796042,110.80999755859375,-0.0006315097549620674,0
2015-03-17,172.69052124023438,-0.0029769791086309283,98.40306854248047,0.001592069877707658,107.0650405883789,0.002671661557512195,45.9920654296875,-0.0025108326444818196,30.699546813964844,0.011542932144168017,96.39246368408203,0.008251386262114302,82.7019271850586,0.001663851571054309,110.20999908447266,-0.005429372519535569,0
2015-03-18,174.7665557861328,0.011950018511220684,99.36985778808594,0.0097768381601675,107.9222183227539,0.007974261181397324,46.97493362426758,0.02114524134540563,31.45118522644043,0.024188775767594706,98.25305938720703,0.01911836805619771,83.71947479248047,0.012228719092269635,112.37000274658203,0.019409393965784005,0
2015-03-19,173.96934509277344,-0.004572010395504478,99.51720428466797,0.0014817104944313542,108.13001251220703,0.0019235557320662622,46.42567825317383,-0.011761415511541529,30.918773651123047,-0.017073107553750688,97.75241088867188,-0.005108526681599557,83.29322052001953,-0.005104464629917871,112.29000091552734,-0.0007122036244302521,0
2015-03-20,175.50498962402344,0.008788367342196679,100.16139221191406,0.006452270533134019,109.08238220214844,0.008769074103929242,47.451900482177734,0.02186385977953531,31.380722045898438,0.01483019585042733,98.26802062988281,0.005260787626871988,83.52696990966797,0.0028024130895181187,113.56999969482422,0.011334565478750669,0
2015-03-23,175.16299438476562,-0.0019505364805620928,99.96758270263672,-0.001936846675477888,108.98715209960938,-0.0008733921397832134,47.69039535522461,0.005013445817924733,31.47467803955078,0.0029895940047661718,98.14845275878906,-0.0012174934596922427,83.71947479248047,0.002302051540399752,114.29000091552734,0.006319701703631608,0
2015-03-24,174.17874145507812,-0.0056349152309280726,99.6076431274414,-0.0036070605853932847,108.96116638183594,-0.00023845761304919222,47.58920669555664,-0.002124036950889696,31.599939346313477,0.003971850377434638,99.097412109375,0.009622170512095352,83.84324645996094,0.001477317735901984,114.56999969482422,0.002446901321802031,0
2015-03-25,171.62632751464844,-0.014762422665715924,97.32811737060547,-0.023150976367563025,106.35845184326172,-0.024176536571532736,47.36518096923828,-0.004718605374499418,31.098857879638672,-0.015984106787097385,98.26051330566406,-0.008481076383045405,83.56819152832031,-0.003285978335069828,114.7300033569336,0.0013955838286019429,0
2015-03-26,171.21766662597656,-0.002383947738318959,96.99588012695312,-0.003419418822711684,106.22816467285156,-0.0012257327282165775,46.953243255615234,-0.008735097862563102,30.80915641784668,-0.0093591622910294,96.72871398925781,-0.015711953423193314,83.05257415771484,-0.006189132721731383,115.4800033569336,0.006515812793653986,0
2015-03-27,171.6096649169922,0.0022868565355507187,97.38346862792969,0.003987964947292255,106.90556335449219,0.006356581558726759,47.07609558105469,0.002613065174411844,30.895286560058594,0.0027917016666494376,97.93170928955078,0.012360094520679432,83.38260650634766,0.003965901678823158,115.05999755859375,-0.0036436736475300435,0
2015-03-30,173.7033233642578,0.012126298018258375,98.50018310546875,0.011401937484418312,108.3558578491211,0.013474931374825694,47.10500717163086,0.0006139573786954067,31.490339279174805,0.019077175483635855,97.4460220336914,-0.004971787245469095,83.52696990966797,0.0017298401016763165,113.75,-0.01145065238553844,0
2015-03-31,172.18524169921875,-0.008777921943382339,97.45730590820312,-0.010644013133276786,108.00848388671875,-0.00321101211119057,46.37508773803711,-0.015616891897244134,31.41986846923828,-0.0022403626353955097,97.65528869628906,0.0021452110400206337,83.67823028564453,0.0018092788628862877,113.66000366210938,-0.0007914897422240941,0
2015-04-01,171.57632446289062,-0.0035426756980436735,96.94972229003906,-0.005221876763066291,108.05191802978516,0.00040205556655692476,46.70752716064453,0.007142920005542841,31.81134033203125,0.012382393821886772,98.93798065185547,0.01304938019335733,83.91883087158203,0.0028711810286212724,115.5999984741211,0.016924374949796928,0
2015-04-02,172.19357299804688,0.0035910602006561376,97.01431274414062,0.0006660044629160922,108.25164794921875,0.0018467562038990692,47.11224365234375,0.008627584540422006,32.288944244384766,0.014902047751463865,97.88961029052734,-0.010652777596117602,83.78094482421875,-0.0016444396286594554,115.27999877929688,-0.0027720019363934867,0
2015-04-06,173.35296630859375,0.006710515252685845,97.80803680419922,0.00814822789491565,108.72929382324219,0.0044026598986564025,47.58920669555664,0.010073068035234556,32.70390701293945,0.0127696631033265,97.34303283691406,-0.005599257100318056,83.89125061035156,0.0013157315887699639,116.69000244140625,0.012156925637931693,0
2015-04-07,172.8942108154297,-0.0026498743782781276,97.64186096191406,-0.0017004448119548599,108.03453826904297,-0.006410275427821688,47.524169921875,-0.0013675633466232462,32.53948974609375,-0.005040130436779311,98.1591796875,0.008349282406680203,84.19459533691406,0.0036094063028260237,116.11000061035156,-0.004982843844588913,0
2015-04-08,173.4780731201172,0.0033713024093771082,98.4171142578125,0.007908409554596041,108.96380615234375,0.008564798651979899,47.72652053833008,0.004248807434072077,33.22065734863281,0.02071747087943976,98.18916320800781,0.0003054114977363298,84.16698455810547,-0.00032799382226400553,115.47000122070312,-0.0055272563602128955,0
