Date,KO,PEP,beta,spread,z,pos_X,pos_Y,ret_X,ret_Y,ret_gross,ret_net,tc,adf_p
2018-07-11,35.77954864501953,90.443359375,0.4237911089198137,-2.549542918944944,-0.6609365414449593,0.0,0.0,-0.0040029350892898385,-0.0031002924031441337,-0.0,-0.0,0.0,0.30825125570788514
2018-07-12,35.683692932128906,89.63165283203125,0.4237911089198137,-2.3014046158733805,-0.4827243732332119,0.0,0.0,-0.0026790643404041026,-0.008974750037791246,-0.0,-0.0,0.0,0.30825125570788514
2018-07-13,35.7396240234375,90.56391143798828,0.4237911089198137,-2.6405564329833524,-0.7569158126844586,0.0,0.0,0.0015674131994962703,0.0104009975996322,0.0,0.0,0.0,0.30825125570788514
2018-07-16,35.73162078857422,90.78086853027344,0.4237911089198137,-2.7405041545741824,-0.8460864553788878,0.0,0.0,-0.00022393170275192276,0.0023956241381393184,0.0,0.0,0.0,0.30825125570788514
2018-07-17,36.147010803222656,92.32389068603516,0.4237911089198137,-2.9790332104038413,-1.0366346521676308,0.0,0.0,0.011625277708680493,0.016997217373472928,0.0,0.0,0.0,0.30825125570788514
2018-07-18,36.04316329956055,92.2837142944336,0.4237911089198137,-3.0658543165167274,-1.1065634450889665,0.0,0.0,-0.0028729209235982545,-0.00043516787803266066,-0.0,-0.0,0.0,0.30825125570788514
2018-07-19,36.03517150878906,93.03914642333984,0.4237911089198137,-3.3939915269110514,-1.3558231701631658,0.0,0.0,-0.00022172834013101106,0.008185974466697665,0.0,0.0,0.0,0.30825125570788514
2018-07-20,36.17097854614258,93.23204040527344,0.4237911089198137,-3.339931244065127,-1.3064743083100274,0.0,0.0,0.003768735700907966,0.0020732561437730723,0.0,0.0,0.0,0.30825125570788514
2018-07-23,35.90735626220703,91.93009948730469,0.4237911089198137,-3.0518025426266178,-1.0846207374033632,0.0,0.0,-0.007288226487963234,-0.013964522414282698,-0.0,-0.0,0.0,0.30825125570788514
2018-07-24,36.154991149902344,92.21138763427734,0.4237911089198137,-2.92337507066285,-0.9864840719961074,0.0,0.0,0.0068964945758469565,0.0030598046618179886,0.0,0.0,0.0,0.30825125570788514
2018-07-25,36.81803512573242,92.58911895751953,0.4237911089198137,-2.4204102711833215,-0.6021657598052267,0.0,0.0,0.01833893342916415,0.004096363073293308,0.0,0.0,0.0,0.30825125570788514
