Date,port_index,bench_index,port_vol_ann,port_sharpe,port_sortino,port_beta,port_alpha,port_corr_bench,port_mdd_window,port_var_1d_5%,port_cvar_1d_5%,port_ann_ret_window,port_calmar
2023-10-12,172.21921771083288,118.68797060769012,0.22218152274356076,-0.5992473279147515,-0.9633888862361865,1.6032607433769437,0.0006319580310237055,0.8202897215121749,-0.10021559571392391,-0.02403222125669582,-0.02677266359025483,-0.13314168381610936,-1.3285525358366024
2023-10-13,169.14269044161804,118.0967913852017,0.2185211812953395,-0.44240676636862114,-0.7230956533095609,1.5855795889443276,0.0007201727873499186,0.8225307788554298,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.09667524919992236,-0.9646726990067709
2023-10-16,171.2343988688123,119.33935848267683,0.21905478301736542,-0.005805519105854221,-0.009503660838952656,1.5696638127336648,0.0008124221678286667,0.8287960398002678,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.0012717267280360656,-0.012689908381788649
2023-10-17,168.43168062961126,119.33387484277375,0.22157885504703695,-0.3431192290562057,-0.5624741722132303,1.5770537732975154,0.0006382486714532579,0.8199210764376859,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.07602796591889606,-0.7586440551221786
2023-10-18,165.1338125985146,117.74374779369174,0.22353331732537904,-0.9334880677141911,-1.5168613997774418,1.5662106186934945,0.0005245395557519148,0.8259949957961106,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.20866568445981118,-2.0821677801074956
2023-10-19,165.18997363601684,116.70921628503959,0.22245135768030688,-0.716127289937556,-1.1573069547535928,1.5386512044945597,0.0009258814555199142,0.8229410041090837,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.1593034879185281,-1.5896077530016075
2023-10-20,162.2638892622221,115.27508165482541,0.22508515409687957,-0.9598269836855862,-1.5461773156790817,1.5459891744965382,0.0008539420069749239,0.8288253834519134,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.21604280452921323,-2.155780275416717
2023-10-23,164.62810148649484,115.07528866223176,0.22257548313108627,-1.1015811647423983,-1.754742186611951,1.5252142771911652,0.001008234056360379,0.8121537923810737,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.24518495995064404,-2.446574888908016
2023-10-24,166.19328414113053,115.94288617677198,0.22355140270470608,-0.9491262019016028,-1.518521177647086,1.5194944028508697,0.00098906737042839,0.8137802279514834,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.21217849377889333,-2.1172203015644335
2023-10-25,162.7973835132741,114.27884994362132,0.22693548031977576,-1.208286510010126,-1.920397478621466,1.5171178345253957,0.0010306174789561197,0.8201689944422517,-0.10021559571392391,-0.02267127706912698,-0.02592300537551352,-0.2742030795130535,-2.7361318122160885
