Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_base_SPY,w_base_QQQ,w_base_IWM,w_base_EFA,w_base_EEM,w_base_TLT,w_base_LQD,w_base_GLD,ret_base,vol_ann,lev_raw,dd_base,dd_mag,dd_scale,lev_final,ret_targeted,eq_base,eq_targeted
2010-09-15,85.84799194335938,41.756038665771484,53.04947280883789,34.735679626464844,31.425067901611328,66.63424682617188,64.59599304199219,123.94000244140625,0.003809859478054456,0.006302700228985714,0.005676920155581744,0.00036939529159329965,0.0013865700040565088,-0.014945999023423084,-0.0016152582422135353,-0.0006452186217993372,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,-0.002307899164712156,,,-0.005657613073425605,0.005657613073425605,1.0,0.0,-0.0,0.9986229081725047,1.0
2010-09-16,85.8252182006836,41.922183990478516,52.70856857299805,34.568885803222656,31.26542854309082,65.97612762451172,64.3929443359375,124.62999725341797,-0.00026531504583893195,0.003971058126377436,-0.006446893533937459,-0.004813366745413106,-0.005092947500365597,-0.009925688054148729,-0.0031483145438437887,0.005551728568144121,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,-0.003049168402998402,,,-0.008689530461404082,0.008689530461404082,1.0,0.0,-0.0,0.9955779387543947,1.0
2010-09-17,85.8572769165039,42.06418228149414,52.927730560302734,34.4021110534668,31.21463966369629,66.2433090209961,64.60181427001953,124.54000091552734,0.00037346517093705955,0.003381463745198765,0.004149374856011967,-0.0048360929201414216,-0.001625762968540112,0.004041489919081265,0.003238427962211965,-0.0007223690048192566,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,0.002846474297522719,,,-0.005867790688997343,0.005867790688997343,1.0,0.0,0.0,0.9984118257682397,1.0
2010-09-20,87.1700668334961,42.800453186035156,54.396812438964844,34.99868392944336,31.70803451538086,66.62776947021484,64.68299102783203,124.87000274658203,0.015174654823958633,0.017352089580073393,0.02737814856843057,0.01719252843677488,0.01568289875645723,0.005786985798916788,0.0012557820432705924,0.0026462613270075153,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,0.003388781640559769,,,-0.002498893709795169,0.002498893709795169,1.0,0.0,0.0,1.0017952254331208,1.0
2010-09-21,86.9945068359375,42.79169845581055,54.08027267456055,34.99225997924805,31.613704681396484,67.5529556274414,65.17615509033203,126.01000213623047,-0.0020160248817688853,-0.0002045685284737253,-0.005836083492001265,-0.00018356518299667002,-0.0029793844881491616,0.013790368456020552,0.007595405454811299,0.009088067711881642,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,0.007430641090175438,,,0.0,-0.0,1.0,0.0,0.0,1.0092392061991657,1.0
2010-09-22,86.5671157836914,42.6777458190918,53.439064025878906,34.94095993041992,31.635469436645508,68.15890502929688,65.13554382324219,126.19999694824219,-0.004924958751444386,-0.0026665132833190164,-0.011927459191968026,-0.0014671155738583685,0.0006882226182898243,0.008929999569655678,-0.0006232942819899279,0.0015066400907297606,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,-3.4554640083319472e-06,,,-3.4554640082617993e-06,3.4554640082617993e-06,1.0,0.0,-0.0,1.009235718809413,1.0
2010-09-23,85.86491394042969,42.66021728515625,52.792171478271484,34.562477111816406,31.43231964111328,68.3543472290039,65.18201446533203,126.30000305175781,-0.008144724923606184,-0.00041080273173710324,-0.012179102326681068,-0.010891160953273804,-0.006442290148890084,0.0028633459390299265,0.0007131908342952187,0.0007921275940185879,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,0.0001695004374146486,,,0.0,-0.0,1.0,0.0,0.0,1.0094067847052057,1.0
2010-09-24,87.63565826416016,43.52796936035156,54.50904846191406,35.524688720703125,32.01278305053711,67.43567657470703,65.03695678710938,126.69000244140625,0.02041267975751815,0.02013689882980252,0.03200380244985146,0.02745929462807606,0.018298641867847465,-0.013530959711149038,-0.0022279048410185354,0.003083123365456686,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,-0.0005799674052334265,,,-0.0005799674052334725,0.0005799674052334725,1.0,0.0,-0.0,1.0088213616714552,1.0
2010-09-27,87.21585083007812,43.291316986083984,54.370758056640625,35.345069885253906,31.954734802246094,68.60845947265625,65.37342834472656,126.72000122070312,-0.004801882956792625,-0.005451621876632284,-0.0025402410981230084,-0.005068994831835649,-0.0018149293945937117,0.01724163914810717,0.005160207201286404,0.00023676081451817765,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,0.005161174689842722,,,0.0,-0.0,1.0,0.0,0.0,1.0140280649498867,1.0
2010-09-28,87.52117156982422,43.27378463745117,54.90778732299805,35.55034637451172,32.186927795410156,69.07757568359375,65.48946380615234,127.8499984741211,0.0034946349237205965,-0.00040506736649570385,0.009828710434041543,0.005790982654669818,0.0072400370685747895,0.006814315274366933,0.0017733903007757235,0.008877752103090941,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,0.003183062089391854,,,0.0,-0.0,1.0,0.0,0.0,1.017255779241008,1.0
2010-09-29,87.36849212646484,43.20365524291992,55.06238555908203,35.492610931396484,32.29574966430664,68.7908935546875,65.42559051513672,127.94999694824219,-0.0017460092142673744,-0.0016219122583134293,0.0028116412637730903,-0.0016253674682253916,0.0033752311936599,-0.004158783276293043,-0.0009757975721740308,0.0007818489523421235,0.016955667212159315,0.014754489268546816,0.031961409201840756,0.009674723883185094,0.008736782871158515,0.09457485991601405,0.740041860599465,0.0833002070476306,-0.0010002267576673988,,,-0.0010002267576674218,0.0010002267576674218,1.0,0.0,-0.0,1.0162382927912192,1.0
2010-09-30,87.1090087890625,43.010799407958984,54.92405319213867,35.229610443115234,32.484405517578125,68.74531555175781,65.61125183105469,127.91000366210938,-0.0029744067555634857,-0.004473870592061946,-0.002515445384996262,-0.007437597280000929,0.005824511722341885,-0.000662778258820218,0.00283372884804578,-0.00031261851296093823,0.018908791597592768,0.01651078593619467,0.035219071081156496,0.010920994111882123,0.010008233051881652,0.09084287425296707,0.7197492206202512,0.097840029348074,0.0017071447510186469,,,0.0,-0.0,1.0,0.0,0.0,1.0179731586585419,1.0
2010-10-01,87.47535705566406,42.9582405090332,55.21697998046875,35.58241271972656,32.963294982910156,68.41304779052734,65.2933349609375,128.91000366210938,0.004196811123875044,-0.001222740314999804,0.005319134396051695,0.009964556301690575,0.014634525234416884,-0.0048450331881220166,-0.00485723996313947,0.00778759462161549,0.018908791597592768,0.01651078593619467,0.035219071081156496,0.010920994111882123,0.010008233051881652,0.09084287425296707,0.7197492206202512,0.097840029348074,-0.002672401136613397,,,-0.002672401136613267,0.002672401136613267,1.0,0.0,-0.0,1.015252726032301,1.0
2010-10-04,86.81895446777344,42.4936637878418,54.468379974365234,35.06923294067383,32.86170959472656,68.58961486816406,65.39812469482422,128.4600067138672,-0.007532152776248857,-0.01087351539737913,-0.013650164982370594,-0.01452729938417141,-0.0030865313107986125,0.0025775729021288996,0.0016036205673906068,-0.003496890769369543,0.018908791597592768,0.01651078593619467,0.035219071081156496,0.010920994111882123,0.010008233051881652,0.09084287425296707,0.7197492206202512,0.097840029348074,5.39792903463468e-05,,,-0.0026185661005836414,0.0026185661005836414,1.0,0.0,0.0,1.0153075286539746,1.0
