t0,proba_side,proba_meta,side,meta_gate,kelly_unsigned,pos_voltgt,ret_next,pnl_net
2025-07-29,0.441974145899751,0.9921186551441321,-1.0,1.0,0.5,-0.5,-0.010507881543836084,0.004800041662026398
2025-07-30,0.03629420331187487,0.9947470386671096,-1.0,1.0,0.5,-0.5,-0.007079622090835236,0.003539811045417618
2025-07-31,0.0038169321598027378,0.5211689994832401,-1.0,0.0,0.04233799896648027,-0.0,-0.0250035932739211,-0.00025
2025-08-01,0.00039371613884823153,0.03717319249877743,-1.0,0.0,-0.5,0.0,0.004792974350137147,0.0
2025-08-04,0.9853913735298258,0.855661892819039,1.0,1.0,0.5,0.4473035935386222,-0.0021146907604691068,-0.0011695605731500643
2025-08-06,0.8644906406429108,0.9947574726094862,1.0,1.0,0.5,0.23585509640778804,0.03179364268982976,0.0073929684131991465
2025-08-07,0.5116680791222357,0.9840659661893205,-1.0,1.0,0.5,-0.20689732246058945,0.04235792328538146,-0.008985117122170668
2025-08-08,0.8866885435348398,0.9974996309535402,1.0,1.0,0.5,0.2086750554859655,-0.008337416841468825,-0.0019475971109764079
2025-08-11,0.0384572158268347,6.52971716087941e-05,-1.0,0.0,-0.5,0.0,0.010872441677679756,-0.00010433752774298275
2025-08-12,0.5122826989307158,0.0044035783636491195,-1.0,0.0,-0.5,0.0,0.01602441991019199,0.0
2025-08-13,0.8941905073596589,0.11819218096271637,1.0,0.0,-0.5,-0.0,-0.0023571895917441354,0.0
2025-08-15,0.6033348393027564,0.9886187911369508,1.0,1.0,0.5,0.20330288822330989,-0.0030225698834628334,-0.0007161486312764421
2025-08-18,0.9341034779608826,0.13662024242395063,1.0,0.0,-0.5,-0.0,-0.001429259958971918,-0.00010165144411165494
2025-08-20,0.8608524700713978,0.34948807728149944,1.0,0.0,-0.3010238454370011,-0.0,-0.004911289931109564,0.0
2025-08-21,0.49117705232181336,0.21321537595919351,-1.0,0.0,-0.5,0.0,0.012716766064777785,0.0
2025-08-22,0.9962163821092512,0.385750243316875,1.0,0.0,-0.22849951336624996,-0.0,-0.0026343118159346535,0.0
2025-08-26,0.9983439211074537,0.36248912656275456,1.0,0.0,-0.2750217468744909,-0.0,0.00514590705653295,-0.0
2025-08-27,0.23539899412204676,0.10613822306208845,-1.0,0.0,-0.5,0.0,0.008980832210059075,0.0
2025-08-28,0.9952986025723716,0.6151937595937187,1.0,1.0,0.23038751918743738,0.10062819260363413,-0.00180597769760249,-0.00023204636789402814
2025-09-02,0.7006528677871905,0.13758045371891947,1.0,0.0,-0.5,-0.0,0.038089848308826335,-5.0314096301817066e-05
2025-09-03,0.06409261787060205,0.05587871684811661,-1.0,0.0,-0.5,0.0,0.005493343195739575,0.0
2025-09-04,0.010273337907441778,0.04779258276936034,-1.0,0.0,-0.5,0.0,-0.00037532879451496193,-0.0
2025-09-08,0.014517090401285682,0.4432711509490794,-1.0,0.0,-0.11345769810184125,0.0,-0.014839409394815983,-0.0
2025-09-09,0.29744608093167485,0.56121702637383,-1.0,1.0,0.12243405274765995,-0.06634443703795509,-0.03225949486019408,0.002107065807109405
2025-09-10,0.8833393778870205,0.3872693078155272,1.0,0.0,-0.22546138436894558,-0.0,0.014286368839370622,-3.3172218518977544e-05
2025-09-11,0.19347205991449104,0.44690341881456075,-1.0,0.0,-0.1061931623708785,0.0,0.017562963814985233,0.0
2025-09-12,0.993290359117821,0.9592997469625117,1.0,1.0,0.5,0.25140913563054806,0.011235910376080627,0.002699105947857463
2025-09-15,0.7376672566268422,0.9319588030128158,1.0,1.0,0.5,0.2510521130796406,0.0061258849469238985,0.0015377378491325529
2025-09-16,0.9111057764773798,0.8345502637752182,1.0,1.0,0.5,0.2664888786553906,0.0035272375318422533,0.0009322511918239747
2025-09-17,0.7174421240464122,0.09808330630667018,1.0,0.0,-0.5,-0.0,-0.0046445482440198305,-0.00013324443932769532
2025-09-18,0.7956753955245006,0.062369682340454785,1.0,0.0,-0.5,-0.0,0.03203293660995743,-0.0
2025-09-19,0.8271318745116163,0.6045396072696914,1.0,1.0,0.20907921453938272,0.08936298838982532,0.04309566831880085,0.0038064762134298502
2025-09-22,0.9136809988899841,0.9920978087821736,1.0,1.0,0.5,0.2113164477825135,-0.006443275472520216,-0.0014225468146335121
2025-09-23,0.22237037516816538,0.002181766076217149,-1.0,0.0,-0.5,0.0,-0.008332331793480807,-0.00010565822389125674
2025-09-24,0.16298941173542003,0.029956664023971763,-1.0,0.0,-0.5,0.0,0.018072995928489766,0.0
2025-09-25,0.017566926673383807,0.7594171307851096,-1.0,1.0,0.5,-0.20470353065467464,-0.005489112898051984,0.0010212890250660168
2025-09-26,0.7293192827441225,0.007392108868632296,1.0,0.0,-0.5,-0.0,-0.004031997224675621,-0.00010235176532733732
2025-09-29,0.9768413103603857,0.025547655933318692,1.0,0.0,-0.5,-0.0,0.0007861188255666729,-0.0
2025-10-01,0.9887256998239541,0.3825207049621515,1.0,0.0,-0.23495859007569697,-0.0,0.00657666061710982,-0.0
2025-10-02,0.8697723555432847,0.7788650820942562,1.0,1.0,0.5,0.2291305423454108,0.0034612223931820285,0.0006785064929551735
2025-10-03,0.4049258496063432,0.052228650367894675,-1.0,0.0,-0.5,0.0,-0.005154587353288997,-0.00011456527117270541
2025-10-06,0.36472426332515356,0.0033323237243533563,-1.0,0.0,-0.5,0.0,-0.0008180741481198517,-0.0
2025-10-08,0.04559987796593253,0.9293741498896304,-1.0,1.0,0.5,-0.26961752467144395,-0.015577789314472068,0.004065236232485507
2025-10-09,0.30655700501052074,0.9226224171790546,-1.0,1.0,0.5,-0.23277162680653202,-0.034522080166306646,0.008017337812124256
2025-10-10,0.13245230911963235,0.5326822551108747,-1.0,0.0,0.0653645102217495,-0.0,0.009744360696440912,-0.00011638581340326601
2025-10-13,0.29757624037173735,0.007564484294802454,-1.0,0.0,-0.5,0.0,0.0004441597703503941,0.0
2025-10-15,0.1492553456501943,0.9840208162676869,-1.0,1.0,0.5,-0.23211734721000232,-0.007580008893106838,0.0016433928824911839
2025-10-16,0.9467010769742608,0.9504931502139237,1.0,1.0,0.5,0.24728216667894212,0.019559492412937862,0.004597013906067132
2025-10-17,0.6164132948189971,0.5428454734921281,1.0,0.0,0.08569094698425617,0.0,0.03943873008454002,-0.00012364108333947106
2025-10-20,0.9717943818117576,0.9633786137238556,1.0,1.0,0.5,0.2577933268086801,0.002021044840732289,0.0003921152097175557
2025-10-22,0.9877212113408556,0.9457150848999643,1.0,1.0,0.5,0.259566463026634,0.004372119604812541,0.001133969053641619
2025-10-23,0.957774157397397,0.31102592631871623,1.0,0.0,-0.37794814736256754,-0.0,0.012481781799657865,-0.000129783231513317
2025-10-24,0.03651283009155369,0.7861165543196098,-1.0,1.0,0.5,-0.24556512770848218,0.02279122619072771,-0.005719512934013195
2025-10-27,0.040926251474794124,0.9953203620157105,-1.0,1.0,0.5,-0.24555597216950553,0.0007068280314419528,-0.00017357042218687488
2025-10-29,0.17590041493394495,0.3723067966476158,-1.0,0.0,-0.2553864067047684,0.0,0.006303231785351748,-0.00012277798608475277
2025-10-30,0.3505110180433105,0.7233973988800161,-1.0,1.0,0.44679479776003217,-0.21849131943549913,-0.0037951319176879883,0.0007199577204096751
2025-10-31,0.031212757739076696,0.6003989403928822,-1.0,1.0,0.20079788078576444,-0.0982381430398813,-0.0048822256465500535,0.0004194941932209523
2025-11-03,0.4682719148404188,0.5958852761602156,-1.0,1.0,0.19177055232043116,-0.09835025517664334,0.003679690752169673,-0.000361954580515403
2025-11-04,0.5131684004819053,0.7973749286047592,-1.0,1.0,0.5,-0.0,0.0,-4.917512758832167e-05
