Date,port_ret,loss,VaR,ES,sigma_next,breach
2015-10-29,-0.007791146155339879,0.007791146155339879,0.020250493163689737,0.028925236670454886,0.006797780974493163,0
2015-10-30,-0.0009412975616970298,0.0009412975616970298,0.0197919368184689,0.028267758775756588,0.0066431166312753125,0
2015-11-02,0.007149600064590755,-0.007149600064590755,0.020060977338363345,0.0285981340507816,0.006717533488338938,0
2015-11-03,0.00015857932112822715,-0.00015857932112822715,0.019469318243600948,0.02774640126400244,0.006516970405250986,0
2015-11-04,-0.003315249451342317,0.003315249451342317,0.019577386641730518,0.027912306333298737,0.006556649749083592,0
2015-11-05,-0.0010700706373381053,0.0010700706373381053,0.01897264554825687,0.027059973462482602,0.00635702646056266,0
2015-11-06,-0.005921188417373657,0.005921188417373657,0.01855207585950221,0.02646190875199701,0.00621663341613077,0
2015-11-09,-0.00899187778915278,0.00899187778915278,0.01804222308325525,0.025691112902182213,0.00603294639781045,0
2015-11-10,0.00013193401806632643,-0.00013193401806632643,0.01801400905995447,0.02566039547640978,0.006026299365362233,0
2015-11-11,-0.0015401815841328825,0.0015401815841328825,0.018657875710522784,0.026585658068114144,0.006244080314106384,0
2015-11-12,-0.007659016844616784,0.007659016844616784,0.018228765117166108,0.025816236870752064,0.0060539467313462225,0
2015-11-13,-0.0068534611793023,0.0068534611793023,0.017692360879516752,0.02507636803618781,0.005881631093765154,0
2015-11-16,0.008799361640808412,-0.008799361640808412,0.01804690023097304,0.025591238157001206,0.006003132649319337,0
2015-11-17,-0.0018482806224954795,0.0018482806224954795,0.01831186189183313,0.025852254785016553,0.0060575194029550234,0
2015-11-18,0.009331741573366137,-0.009331741573366137,0.018897540219043094,0.026695250248337167,0.006256009491304327,0
2015-11-19,0.0037792095118195923,-0.0037792095118195923,0.018366032664795893,0.025952058215309548,0.006082299231831822,0
2015-11-20,0.002094807982578051,-0.002094807982578051,0.01909159019619219,0.02698389920533806,0.0063245226030377065,0
2015-11-23,-0.0024312181369403607,0.0024312181369403607,0.018740455747566595,0.02646426312818232,0.0062013350545675585,0
2015-11-24,0.0024971461238698645,-0.0024971461238698645,0.018225651759844187,0.025748472307737087,0.006034273469151053,0
2015-11-25,0.00020417769626240867,-0.00020417769626240867,0.01774855426337742,0.025089284381461963,0.005880676680470838,0
2015-11-27,-0.0035239269269323192,0.0035239269269323192,0.01728546343121003,0.024458472250390318,0.005734244593044231,0
2015-11-30,7.236935053539506e-05,-7.236935053539506e-05,0.016740911563614506,0.023708965810314234,0.005559781353757056,0
2015-12-01,0.008575050899930714,-0.008575050899930714,0.016387003056239916,0.023264945167721613,0.00545908254550809,0
2015-12-02,-0.008464219637999482,0.008464219637999482,0.01585888878911092,0.02254796145377804,0.005292806584764329,0
2015-12-03,-0.011120423464681062,0.011120423464681062,0.01658828115049361,0.023614084927147148,0.005544805075679876,0
2015-12-04,0.012936969211554294,-0.012936969211554294,0.017210351614167466,0.024530496108146466,0.005761835850878257,0
2015-12-07,-0.006314572052617096,0.006314572052617096,0.018533862677737184,0.026451208137215118,0.006215034699190967,0
2015-12-08,-0.00466739142869349,0.00466739142869349,0.02030756150642157,0.028976964215461587,0.006808154469183343,0
2015-12-09,-0.006299668205386855,0.006299668205386855,0.020181868066169017,0.028843517832699242,0.0067795529684594276,0
2015-12-10,0.00023967417811038283,-0.00023967417811038283,0.019854450337692908,0.028382837200927664,0.00667170673140964,0
2015-12-11,-0.011280267976996938,0.011280267976996938,0.019787643142747714,0.02828975362783036,0.006649971401233107,0
2015-12-14,-0.001287828909808053,0.001287828909808053,0.019116186502137526,0.027408877198446674,0.006447653765648733,0
2015-12-15,0.005308315658871077,-0.005308315658871077,0.02022335110563373,0.0290423039639715,0.006834659572704041,0
