ts,qty,px,notional,cum_qty,cum_cost,strategy
2025-10-17 12:25:00-04:00,156.02055139399445,251.09013024840684,39175.22057094632,24276.218843969356,6058877.778947389,Greedy
2025-10-17 12:26:00-04:00,146.77201071386276,251.02783912579244,36843.860693648625,24422.99085468322,6095721.639641037,Greedy
2025-10-17 12:27:00-04:00,159.4838080902069,251.2633087146451,40072.42930715687,24582.474662773428,6135794.068948194,Greedy
2025-10-17 12:28:00-04:00,139.9477422396604,251.33079407559455,35173.177186180474,24722.422405013087,6170967.246134375,Greedy
2025-10-17 12:29:00-04:00,169.3281472932867,251.26147245622244,42545.63961719533,24891.750552306374,6213512.885751571,Greedy
2025-10-17 12:30:00-04:00,238.196075514025,251.48543584824904,59902.84386798702,25129.946627820398,6273415.729619558,Greedy
2025-10-17 12:31:00-04:00,170.49884574751766,251.5818964584266,42894.42295713324,25300.445473567917,6316310.1525766915,Greedy
2025-10-17 12:32:00-04:00,167.66561581677612,251.55348022611403,42176.86917296462,25468.111089384693,6358487.021749656,Greedy
2025-10-17 12:33:00-04:00,191.28074709929822,251.64587762533927,48135.011476633474,25659.391836483992,6406622.033226289,Greedy
2025-10-17 12:34:00-04:00,217.56041627656666,251.40490789165094,54695.75641487948,25876.95225276056,6461317.789641168,Greedy
2025-10-17 12:35:00-04:00,244.30510208662258,251.53862791627296,61452.17017181404,26121.25735484718,6522769.959812982,Greedy
2025-10-17 12:36:00-04:00,183.9468641789273,251.67255053905086,46294.376471571006,26305.20421902611,6569064.336284553,Greedy
2025-10-17 12:37:00-04:00,220.43366525587876,251.58976783715062,55458.854665218714,26525.637884281987,6624523.190949772,Greedy
2025-10-17 12:38:00-04:00,158.06610038186824,251.75679023710978,39794.21407743594,26683.703984663854,6664317.405027208,Greedy
2025-10-17 12:39:00-04:00,177.09393719202748,251.76591901777394,44586.21784962674,26860.797921855883,6708903.622876835,Greedy
2025-10-17 12:40:00-04:00,188.37357828634174,251.78743943762646,47430.10093442126,27049.171500142224,6756333.723811257,Greedy
2025-10-17 12:41:00-04:00,183.30489553055216,251.70974770612608,46139.62900729308,27232.476395672777,6802473.35281855,Greedy
2025-10-17 12:42:00-04:00,173.29340645030683,251.67803491085783,43614.1439984218,27405.769802123083,6846087.496816971,Greedy
2025-10-17 12:43:00-04:00,178.06281807102553,251.70483676221957,44819.27255598828,27583.83262019411,6890906.76937296,Greedy
2025-10-17 12:44:00-04:00,214.3504874138228,251.5664641890442,53923.394215893626,27798.183107607932,6944830.163588854,Greedy
2025-10-17 12:45:00-04:00,209.4512391646506,251.61100031525592,52700.235803487645,28007.634346772582,6997530.399392341,Greedy
2025-10-17 12:46:00-04:00,189.08647491733345,251.63336584264573,47580.466118769626,28196.720821689916,7045110.865511111,Greedy
2025-10-17 12:47:00-04:00,223.23796275065772,251.65008686265432,56177.852717245005,28419.958784440572,7101288.718228356,Greedy
2025-10-17 12:48:00-04:00,369.44417909507393,251.87807527353263,93054.8887514775,28789.402963535646,7194343.606979834,Greedy
2025-10-17 12:49:00-04:00,193.54062227014265,252.0093564144361,48774.04765834813,28982.943585805788,7243117.654638182,Greedy
2025-10-17 12:50:00-04:00,269.7543085706642,252.19930745025755,68031.84980324458,29252.69789437645,7311149.504441427,Greedy
2025-10-17 12:51:00-04:00,207.3662801518446,252.18279688412917,52294.208508150055,29460.064174528296,7363443.712949577,Greedy
2025-10-17 12:52:00-04:00,194.98548522665098,252.04620687101144,49145.351946281015,29655.049659754946,7412589.064895858,Greedy
2025-10-17 12:53:00-04:00,179.61245942340236,252.04063049160143,45269.63751722151,29834.66211917835,7457858.702413079,Greedy
2025-10-17 12:54:00-04:00,183.76630133498966,252.0936639982779,46326.32022294917,30018.428420513337,7504185.022636029,Greedy
2025-10-17 12:55:00-04:00,189.63888699868107,251.99881197531073,47788.77422798783,30208.067307512018,7551973.796864017,Greedy
2025-10-17 12:56:00-04:00,185.76771129249585,252.06967089880268,46826.40584912322,30393.835018804515,7598800.20271314,Greedy
2025-10-17 12:57:00-04:00,223.42861374465252,252.04288025324595,56313.5913391922,30617.26363254917,7655113.794052333,Greedy
2025-10-17 12:58:00-04:00,196.6556584307188,252.3876628409252,49633.462015772406,30813.919290979888,7704747.256068105,Greedy
2025-10-17 12:59:00-04:00,187.6819468585916,252.294592749318,47351.14034908752,31001.60123783848,7752098.396417192,Greedy
2025-10-17 13:00:00-04:00,1439.406955041599,251.8103940848395,362457.63259748387,32441.00819288008,8114556.029014676,Greedy
2025-10-17 13:01:00-04:00,180.4476709317671,252.14528508331057,45499.02942970983,32621.455863811847,8160055.058444385,Greedy
2025-10-17 13:02:00-04:00,176.93285501673063,252.08751855275673,44602.5643716223,32798.38871882858,8204657.622816008,Greedy
2025-10-17 13:03:00-04:00,195.4257902843984,251.83545012045317,49215.141861416756,32993.81450911298,8253872.764677424,Greedy
2025-10-17 13:04:00-04:00,211.81061136744927,251.6551606046108,53303.23342143625,33205.62512048043,8307175.9980988605,Greedy
2025-10-17 13:05:00-04:00,211.29590604786753,251.66751608896936,53176.31583483506,33416.921026528296,8360352.313933696,Greedy
2025-10-17 13:06:00-04:00,190.3270175864177,252.07044387360617,47975.815804147955,33607.24804411471,8408328.129737843,Greedy
2025-10-17 13:07:00-04:00,198.01854408747258,251.83867819572342,49868.72840123068,33805.26658820218,8458196.858139073,Greedy
2025-10-17 13:08:00-04:00,197.34736911964228,251.93049073360197,49717.81954729677,34002.613957321824,8507914.67768637,Greedy
2025-10-17 13:09:00-04:00,207.93214662144527,251.75864628038383,52348.71575158935,34210.54610394327,8560263.393437961,Greedy
2025-10-17 13:10:00-04:00,179.85915863466994,252.0967675862259,45341.91251257852,34390.40526257794,8605605.30595054,Greedy
2025-10-17 13:11:00-04:00,261.75703900515117,251.7677575529746,65901.98273403342,34652.162301583085,8671507.288684573,Greedy
2025-10-17 13:12:00-04:00,258.44162787363575,252.21205335504087,65182.09363842904,34910.60392945672,8736689.382323002,Greedy
2025-10-17 13:13:00-04:00,217.01163044015073,252.401758632051,54774.11716670278,35127.615559896876,8791463.499489706,Greedy
2025-10-17 13:14:00-04:00,195.14049375803907,252.44861121489072,49262.946641005015,35322.75605365491,8840726.446130712,Greedy
2025-10-17 13:15:00-04:00,190.0848149442033,252.40225067578805,47977.83511120758,35512.840868599116,8888704.28124192,Greedy
2025-10-17 13:16:00-04:00,226.87022805260065,252.00417860814804,57172.245471038856,35739.711096651714,8945876.526712958,Greedy
2025-10-17 13:17:00-04:00,193.21006636705664,252.24671784111155,48736.605094953375,35932.92116301877,8994613.13180791,Greedy
2025-10-17 13:18:00-04:00,200.20269774978098,252.13428472193908,50477.96399654359,36133.12386076855,9045091.095804455,Greedy
2025-10-17 13:19:00-04:00,195.6768512118601,252.21092435852552,49351.839519708905,36328.80071198041,9094442.935324164,Greedy
2025-10-17 13:20:00-04:00,237.37639331040836,252.04134175336165,59828.664670529026,36566.177105290815,9154271.599994693,Greedy
2025-10-17 13:21:00-04:00,198.6364947211656,252.16444898742418,50089.06224015612,36764.81360001198,9204360.662234848,Greedy
2025-10-17 13:22:00-04:00,201.2182369146044,252.36696203108986,50780.835155390814,36966.03183692658,9255141.497390239,Greedy
2025-10-17 13:23:00-04:00,218.6046162319057,252.1665469671804,55124.7712262853,37184.636453158484,9310266.268616524,Greedy
2025-10-17 13:24:00-04:00,219.14219761427668,252.12904299200522,55252.112563652474,37403.77865077276,9365518.381180177,Greedy
2025-10-17 13:25:00-04:00,236.41841961621657,252.2085315478864,59626.742442278,37640.197070388975,9425145.123622455,Greedy
2025-10-17 13:26:00-04:00,698.3144024837087,251.80307617343962,175837.71468161527,38338.511472872684,9600982.83830407,Greedy
2025-10-17 13:27:00-04:00,189.82471303842632,252.8308052403157,47993.535052017185,38528.33618591111,9648976.373356087,Greedy
2025-10-17 13:28:00-04:00,228.38841540026235,252.1139988289268,57579.91669276219,38756.72460131137,9706556.290048849,Greedy
2025-10-17 13:29:00-04:00,202.3536093265937,252.46448183882154,51087.099126853806,38959.07821063796,9757643.389175702,Greedy
2025-10-17 13:30:00-04:00,220.34421232438322,252.02642174725733,55532.563384832225,39179.42242296234,9813175.952560535,Greedy
2025-10-17 13:31:00-04:00,223.9521058599587,251.95699690378436,56426.300042753595,39403.3745288223,9869602.252603289,Greedy
2025-10-17 13:32:00-04:00,217.93321562551836,252.12768988267928,54946.998204365766,39621.30774444782,9924549.250807654,Greedy
2025-10-17 13:33:00-04:00,235.10314237437856,252.11441752975642,59272.891799131845,39856.410886822196,9983822.142606786,Greedy
2025-10-17 13:34:00-04:00,215.0959569178138,252.4475503194265,54300.44740751499,40071.50684374001,10038122.590014301,Greedy
2025-10-17 13:35:00-04:00,221.1302212410502,252.32120740591057,55795.84441747792,40292.63706498106,10093918.434431778,Greedy
2025-10-17 13:36:00-04:00,220.11013882835053,252.43757472659547,55564.06961856304,40512.74720380941,10149482.50405034,Greedy
2025-10-17 13:37:00-04:00,232.46426329135298,252.23140681842943,58634.788164987745,40745.211467100766,10208117.292215329,Greedy
2025-10-17 13:38:00-04:00,225.0034064000723,252.21073439339378,56748.274369177474,40970.21487350084,10264865.566584507,Greedy
2025-10-17 13:39:00-04:00,233.1916991430846,252.1723150561434,58804.49062478734,41203.40657264392,10323670.057209294,Greedy
2025-10-17 13:40:00-04:00,234.64429924738567,252.2091769093761,59179.44557966048,41438.050871891304,10382849.502788955,Greedy
2025-10-17 13:41:00-04:00,223.73971782734932,252.3196508801436,56453.92749021862,41661.79058971865,10439303.430279175,Greedy
2025-10-17 13:42:00-04:00,225.51072061255994,252.2669591345413,56888.90374116962,41887.30131033121,10496192.334020345,Greedy
2025-10-17 13:43:00-04:00,252.03106376032602,251.8278107931217,63468.43103862457,42139.33237409154,10559660.765058968,Greedy
2025-10-17 13:44:00-04:00,243.86260513851516,251.99244206022092,61451.53339602181,42383.19497923005,10621112.29845499,Greedy
2025-10-17 13:45:00-04:00,252.78820155510968,251.81687146936903,63656.334059976005,42635.98318078516,10684768.632514967,Greedy
2025-10-17 13:46:00-04:00,236.68333975355432,252.06767867086765,59660.22003174673,42872.66652053871,10744428.852546714,Greedy
