Date,px_SPY,px_QQQ,px_IWM,px_EFA,px_EEM,px_TLT,px_LQD,px_GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_SPY,w_QQQ,w_IWM,w_EFA,w_EEM,w_TLT,w_LQD,w_GLD,port_ret_hrp,port_ret_ew
2010-01-27,82.64550018310547,38.8968620300293,49.903568267822266,34.14474105834961,28.090023040771484,58.09442901611328,58.88973617553711,106.52999877929688,0.004757159739669614,0.00789127332951467,0.010622571057269603,-0.0011066031824327194,-0.002559692289687221,-0.0005464175328231402,-0.0036091243113487437,-0.009576039444736728,,,,,,,,,0.0,0.0007341409206781668
2010-01-28,81.69737243652344,37.89616775512695,49.04816436767578,33.57103729248047,27.89540672302246,58.06277084350586,58.80549621582031,106.4800033569336,-0.011472224676254639,-0.025726863882484463,-0.017141136993565342,-0.016802112070164577,-0.006928307515680743,-0.0005449433472982657,-0.0014304693005534608,-0.0004693083914030227,,,,,,,,,0.0,-0.010064420772175564
2010-01-29,80.80946350097656,37.234840393066406,48.507484436035156,33.08560562133789,27.592674255371094,58.5703125,59.181617736816406,105.95999908447266,-0.010868267963412892,-0.017451035321931152,-0.011023448861155583,-0.014459835331072979,-0.010852412752294427,0.008741257937243452,0.006396026650565156,-0.004883586176437471,,,,,,,,,0.0,-0.006800162727311987
2010-02-01,82.06610870361328,37.6438102722168,49.08045196533203,33.690826416015625,28.335102081298828,58.03861999511719,58.91781234741211,108.3499984741211,0.015550718297016486,0.0109835271168921,0.011811940692418865,0.01829257114421412,0.026906700635702885,-0.009077849889955969,-0.004457556239463645,0.02255567582388429,,,,,,,,,0.0,0.011570715947588642
2010-02-02,83.05937957763672,37.983177185058594,49.62112808227539,34.25192642211914,28.565752029418945,58.204200744628906,59.103797912597656,109.12999725341797,0.012103301712655723,0.009015211541756996,0.011016119356954235,0.01665438535626973,0.00814007824846863,0.00285294084396992,0.003156695026096168,0.007198881313165595,,,,,,,,,0.0,0.008767201674917124
2010-02-03,82.64550018310547,38.19202423095703,49.290252685546875,33.89256286621094,28.399967193603516,57.52927780151367,59.04179763793945,108.69999694824219,-0.0049829338557049185,0.0054984090688599,-0.006668034555359137,-0.010491776476435954,-0.0058036223112450935,-0.011595777185850586,-0.0010490066095225625,-0.003940257637661704,,,,,,,,,0.0,-0.004879124945365007
2010-02-04,80.0945816040039,37.08689498901367,47.64401626586914,32.511898040771484,27.116924285888672,58.43980026245117,59.03615188598633,104.37000274658203,-0.030865789104668306,-0.028936126434680687,-0.033398822890604696,-0.04073651293027181,-0.04517761936020204,0.015827114396933073,-9.562296845611051e-05,-0.03983435439949368,,,,,,,,,0.0,-0.02540221671143053
2010-02-05,80.2601089477539,37.40015411376953,47.82963180541992,32.455162048339844,26.81418800354004,58.567142486572266,58.855796813964844,104.68000030517578,0.002066648460296472,0.008446625818868236,0.0038958835568141392,-0.0017450839800399187,-0.011164108405398054,0.002179032500953193,-0.0030549936989422433,0.002970178695371306,,,,,,,,,0.0,0.0004492728684903913
2010-02-08,79.68069458007812,37.13039779663086,47.3535041809082,31.812110900878906,26.547487258911133,58.6435546875,58.91218185424805,104.04000091552734,-0.007219207340634859,-0.007212706031052285,-0.009954657950299484,-0.019813524471181343,-0.009946254743708693,0.0013046940260958984,0.0009580201668397681,-0.006113864996012963,,,,,,,,,0.0,-0.007249687667494245
2010-02-09,80.68152618408203,37.51329040527344,48.007144927978516,32.814517974853516,27.412460327148438,58.0577392578125,58.77692794799805,105.41000366210938,0.012560528108826796,0.0103121062892928,0.013803429300039971,0.03151023448578871,0.03258210691661456,-0.009989425654860051,-0.0022958563406227928,0.01316803858637372,,,,,,,,,0.0,0.012706395211431715
2010-02-10,80.52349090576172,37.434974670410156,48.120140075683594,32.606468200683594,27.340381622314453,57.503780364990234,58.32032775878906,105.12000274658203,-0.00195875420055569,-0.0020876797001062597,0.002353715220402952,-0.006340174624212214,-0.002629413922492718,-0.009541516771129244,-0.007768357502674461,-0.002751170718643947,,,,,,,,,0.0,-0.0038404190274264477
2010-02-11,81.36625671386719,38.000579833984375,48.886783599853516,32.909080505371094,28.061193466186523,57.19181442260742,58.455623626708984,107.12999725341797,0.010466086338603686,0.015109003506853957,0.015931863933981605,0.009280744630942861,0.026364366592592337,-0.005425137971846183,0.0023198749581707645,0.019120951810489784,,,,,,,,,0.0,0.011645969224973601
2010-02-12,81.2985610961914,38.078887939453125,49.24182891845703,32.6253776550293,27.707988739013672,57.42738342285156,58.52328109741211,107.04000091552734,-0.0008319863836656616,0.00206070817368742,0.0072626033553284675,-0.008620807569980404,-0.012586946011346911,0.0041189286023251,0.0011574159423082264,-0.0008400666498453724,,,,,,,,,0.0,-0.001035018817648642
2010-02-16,82.57779693603516,38.56621170043945,50.073020935058594,33.35039138793945,28.421598434448242,57.535648345947266,58.75438690185547,109.62000274658203,0.015735036667256397,0.01279774140886647,0.01687979579267851,0.02222238591614878,0.02575465517025366,0.0018852491031764451,0.003948955016016331,0.02410315591356116,,,,,,,,,0.0,0.015415871873494719
2010-02-17,82.96907043457031,38.78373718261719,50.411956787109375,33.39452362060547,28.522512435913086,56.87976837158203,58.55707550048828,109.25,0.004738240944333283,0.005640312402663383,0.006768831712597567,0.0013232897974917446,0.003550609642789526,-0.011399540862416235,-0.0033582411760466613,-0.0033753214496573536,,,,,,,,,0.0,0.00048602262646940675
2010-02-18,83.45819091796875,39.027381896972656,50.823509216308594,33.583648681640625,28.63062858581543,56.65057373046875,58.51761245727539,109.9800033569336,0.005895214696712392,0.0062821360718345876,0.008163786042609145,0.005663355560444616,0.003790554922020517,-0.004029458059955693,-0.000673924421183969,0.006681952923877299,,,,,,,,,0.0,0.003971702217044862
2010-02-19,83.63126373291016,39.009986877441406,50.88806915283203,33.375606536865234,28.38555145263672,56.95614242553711,58.72616958618164,109.47000122070312,0.0020737666733217086,-0.00044571320661912495,0.0012702770335804026,-0.006194745149568082,-0.008559963412753335,0.005393920572140942,0.0035640061196706707,-0.004637226047132237,,,,,,,,,0.0,-0.0009419596771698818
2010-02-22,83.64629364013672,38.931671142578125,51.041404724121094,33.43864440917969,28.421598434448242,56.72057342529297,58.75999450683594,109.06999969482422,0.00017971637107572214,-0.002007581676695458,0.0030131929515453404,0.0018887408756100843,0.0012699059897312015,-0.004135971823444939,0.0005759769604019027,-0.0036539830220012615,,,,,,,,,0.0,-0.00035875042172217597
2010-02-23,82.6304702758789,38.426963806152344,50.44423294067383,32.965816497802734,27.765655517578125,57.605655670166016,58.900901794433594,107.88999938964844,-0.012144272268991285,-0.012963926839343998,-0.011699752126239082,-0.014140163865229871,-0.023079029787258065,0.015604254178403165,0.0023980139681814006,-0.010818743086801086,,,,,,,,,0.0,-0.008355452478409853
2010-02-24,83.39046478271484,38.81853485107422,50.87193298339844,33.17387390136719,28.0323543548584,57.74577713012695,59.15455627441406,107.36000061035156,0.009197509154898142,0.010190007383804378,0.008478670757618989,0.006311307459298643,0.009605349929931561,0.0024324253987009214,0.004306461739172152,-0.004912399502225995,,,,,,,,,0.0,0.005701166540149849
2010-02-25,83.27758026123047,38.80986022949219,50.88806915283203,32.97211837768555,27.801698684692383,58.07046127319336,59.09253692626953,108.30999755859375,-0.00135368620115639,-0.00022346597096745136,0.0003171919855857741,-0.0060817595280401315,-0.00822819472264702,0.005622647390037594,-0.001048428930086609,0.008848704758209536,,,,,,,,,0.0,-0.0002683739023830872
2010-02-26,83.33026885986328,38.94907760620117,50.67824935913086,33.17387390136719,28.08281135559082,58.36971664428711,59.48146057128906,109.43000030517578,0.0006326864741690308,0.003587165114374402,-0.004123162800125479,0.0061189736543643125,0.010111348737594117,0.0051533148615077184,0.006581603451968787,0.010340714355349556,,,,,,,,,0.0,0.004800330481150306
2010-03-01,84.19563293457031,39.51469421386719,51.8564567565918,33.432342529296875,28.558547973632812,58.344173431396484,59.55789566040039,109.43000030517578,0.010384750782003627,0.014521951286876167,0.023248778565960082,0.007791330873752278,0.01694049117868257,-0.00043761070567271965,0.0012850237431496492,0.0,,,,,,,,,0.0,0.009216839465593957
